Ex_static_loss,Ex_dynamic_loss,QF_loss,Best_x,Ex_static_V,Ex_dynamic_V,QF_V,Best_V
0.4483275647373553,0.2134107958022576,0.6230807849200957,1008899.5652316792,0.14227307211613832,0.05900746904222292,0.2487216155857672,1008899.5652316792
0.01588643601205212,0.26018138579358413,0.5901365876833923,1037839.1219391004,0.0002484473379483055,0.0945202970126965,0.22712355141151686,1037839.1219391004
0.20265507565327526,0.33959135811316776,0.6452979008780749,959432.6782288476,0.03439458865439206,0.18800258794090932,0.2636529203947259,959432.6782288476
0.08459101146083947,0.2918951352810085,0.6365648670016277,978900.8993076165,0.007833635863815785,0.06681568144752441,0.2577493374341886,978900.8993076165
0.20159841781218074,0.40890414183602736,0.6430341036941436,1040879.0136793035,0.034064643766455634,0.328513284298776,0.26211833519246164,1040879.0136793035
0.003227129927162032,0.2185558527810436,0.5951904552407504,1091319.841234414,1.0380894013679136e-05,0.039519825727583564,0.23039380883291352,1091319.841234414
0.2192448469904487,0.4140635083291422,0.6518429179891856,1011994.0158851605,0.06283047894581786,0.1239620685397088,0.26810626299506957,1011994.0158851605
0.48672203177301127,0.47558549162590713,0.7058637767412549,879978.4520300411,0.7006360907619582,0.6068832429334073,0.3057799985598515,879978.4520300411
0.5776119024138595,1.1596830285960755,0.6806112063261368,872581.4348696481,0.2190877011515161,0.6755405634605147,0.28796849365874283,872581.4348696481
0.4907166043151475,0.3303332512624381,0.621634455150226,1049659.4474561482,0.166165399962498,0.08332950280995617,0.2477596645791489,1049659.4474561482
0.08513360794407816,0.18254102254980364,0.5897396071847358,1113152.8511594038,0.006689423537572812,0.028347532922747047,0.22686734392698404,1113152.8511594038
0.11982643789753505,0.4133071724454678,0.6321974677785833,994450.6964608313,0.016389413473468534,0.123568400116089,0.2548136121454425,994450.6964608313
0.2876124864326525,0.834692676025184,0.6148837198412513,958293.602392723,0.06506563699412948,0.40173460446404247,0.24328627303671038,958293.602392723
0.32303340526639474,0.5873160774023043,0.6920959027843742,890181.177979655,0.16408750288897103,0.22530534700279556,0.2960261328311289,890181.177979655
0.917436817911387,0.917436817911387,0.6269590874587772,895871.5409367807,0.4674570380001795,0.4674570380001795,0.25130719450896716,895871.5409367807
0.31335301913215474,0.31335301913215474,0.6604414397839711,893441.7577694302,0.07585830602758524,0.07585830602758524,0.2739940535239449,893441.7577694302
0.36406544689802395,0.07832197493011395,0.6404273895369048,920351.1402802475,0.2290477289701479,0.0066676714105201205,0.26035496674220854,920351.1402802475
0.07618843330302541,0.3946388570259087,0.7079192680732327,909093.7954972736,0.005400512189402092,0.2926323427548535,0.3072449402279088,909093.7954972736
0.3675884005079937,0.10514469634609343,0.6417977959286257,1019656.598088593,0.23560369084396063,0.010026324154984289,0.261281516942302,1019656.598088593
0.3114078589020051,0.25096965289593015,0.6140469016590399,1028603.3852524719,0.14887767194594342,0.050866637924291545,0.24273365531711855,1028603.3852524719
0.566211841631735,0.44656693846650025,0.630376579589517,873548.9701558395,0.21185957113480813,0.4530584355410741,0.25359293120378745,873548.9701558395
0.5537825191685773,0.35413352254945707,0.618582905532064,1017630.5936916979,0.20407400970479148,0.09425323863276328,0.24573417315954246,1017630.5936916979
0.39153287933815095,0.1953285739578534,0.6386988662397294,1015238.3092543205,0.28541023986437314,0.048134535318982985,0.25918784416522234,1015238.3092543205
0.03502805979792607,1.0876690233575725,0.6702755259286454,896665.4472361961,0.0011857808884191037,0.611442399132211,0.2807791310388184,896665.4472361961
0.9268893777131431,0.9268893777131431,0.6807308247641533,941698.3295265626,0.475152552114481,0.475152552114481,0.2880520448525442,941698.3295265626
0.23284732163422464,0.04119941838873869,0.5800577771652459,1070170.8072242897,0.07238147809552442,0.0017711465221656607,0.22064923927907285,1070170.8072242897
0.4169254959452813,0.31517974185721176,0.6417974405888588,1048944.217002707,0.3509214126259739,0.1536791414293249,0.2612812765511447,1048944.217002707
0.24942817974046572,0.33666006502402834,0.6700202897471081,955114.6161229197,0.08531364999186038,0.18356155594950682,0.2806023438083141,955114.6161229197
0.2729279407301791,0.4545926557487482,0.6561810522968451,959466.6562612593,0.10633980256548407,0.4881051780333103,0.27107152025704034,959466.6562612593
0.10133606695389687,0.2703929178614003,0.620263535380877,962340.6665950754,0.009343946966501648,0.10390731447941373,0.24684901809025553,962340.6665950754
0.16515880929474858,0.20945406729799393,0.602877263079775,1024871.6544804325,0.02352970585066269,0.036549526328972355,0.23539796429055465,1024871.6544804325
0.20451161347039923,0.48625385302612517,0.656542807407885,979892.0144920964,0.034977543352718396,0.6958762874115776,0.27131927611335727,979892.0144920964
0.772143697010865,0.19381261100378755,0.667630583552763,985701.058289504,0.35412288790501256,0.047287204733439725,0.2789489009222904,985701.058289504
0.27606535596660225,0.10989933231007398,0.6482686368812791,894784.0293486807,0.1094085481617424,0.010908749191904633,0.26567121023381257,894784.0293486807
0.0077622932823108335,0.353325988794603,0.611753124868061,937656.6748298454,6.0725487943941734e-05,0.21011578062550818,0.24122105228359003,937656.6748298454
0.260053183343298,0.1288477691554085,0.6729812168621546,957451.0067541677,0.09440652285238803,0.014755023441270035,0.28265544047383917,957451.0067541677
0.945208467941796,0.4531727518728312,0.6776182795423672,905786.1762428087,0.49017168832653285,0.48159405396342236,0.28588056208162743,905786.1762428087
0.33967050827922374,0.33967050827922374,0.6278068597049573,973873.6720336856,0.18812380351723315,0.18812380351723315,0.2518735712546755,973873.6720336856
0.3495628257854063,0.0857534307706396,0.6665230788125533,952227.988050829,0.20383406032817622,0.0067834505335085974,0.27818370073765686,952227.988050829
0.00026932887787234615,0.07447995776536362,0.6431272550103017,1010210.9766621016,7.255758767968e-08,0.006003407902356648,0.2621814222658757,1010210.9766621016
1.4933529383227195,0.34311375653899406,0.6248206087536883,982147.1625933393,0.9933584704482578,0.08913104734708391,0.24988041537172825,982147.1625933393
0.3154177275382731,0.4223272398718401,0.6678785521340945,891849.4124173329,0.15398629475032982,0.3670675990728842,0.2791203222686078,891849.4124173329
0.2123475727784383,0.070291377826478,0.619813569420592,989276.8090204283,0.058327788771894096,0.0046213743045419,0.24655036813102818,989276.8090204283
0.2817500605598524,0.38963149114081874,0.6184917596021444,996020.9902195355,0.11513712947300975,0.11148264478633528,0.24567375978164485,996020.9902195355
0.06659799274105517,0.22394548518038723,0.6298213851672785,927963.8599344068,0.004757812601417731,0.06602823824297631,0.25322112968961447,927963.8599344068
0.016402897002897272,1.2642312443478487,0.5974247328595457,1075851.1041683226,0.00026473020826888263,0.7716220669073578,0.2318445951735897,1075851.1041683226
0.5585090712961701,0.27665216303494444,0.6327625159922106,1042974.4215038433,0.20702285559111197,0.06067172091533964,0.25519280315357595,1042974.4215038433
0.0985040394138325,0.2748563420555004,0.6179363932848716,963886.0134621981,0.008850791219971003,0.10821829249415271,0.24530575901811616,963886.0134621981
0.16043721915658107,0.022743538662733192,0.5892316899075192,1053499.5140439845,0.03094406477960967,0.0005058281933709776,0.2265396817394675,1053499.5140439845
0.18822585645074194,0.06054038405273266,0.6247323044254617,1036263.1452823743,0.030006134669178952,0.0034587356308640603,0.24982155751903307,1036263.1452823743
0.21372552256771327,0.24315814559734264,0.6299685968166152,946882.0518672533,0.03793139036342499,0.0802490799431336,0.2533196964226323,946882.0518672533
0.10673678927372536,0.08326612259800042,0.5368713669218853,1186360.7545063468,0.012799924551125448,0.0064097994110392555,0.19364361482458609,1186360.7545063468
0.48442909544761203,0.23064251634816205,0.6184607289168697,1078044.9873110766,0.16253804458602283,0.04361257126047103,0.2456531931448366,1078044.9873110766
0.3170162919987052,0.018044719608864022,0.6127520048999707,966163.738857736,0.07744690462156703,0.0003316234514888563,0.24187936195970652,966163.738857736
0.4550442658286748,0.3470227040239362,0.612079018785012,969806.5369769548,0.14596948092357212,0.1996913466942412,0.2414357658390309,969806.5369769548
0.4615131940136289,0.3828852507516332,0.6560521974214111,902956.8290898264,0.5220912389503434,0.2662842552174796,0.2709832891695727,902956.8290898264
0.4225539413791174,0.3197876833525587,0.6548199311474205,949924.8101772859,0.12841291809382854,0.15971711970985852,0.270139994030431,949924.8101772859
0.2839747967830552,0.2839747967830552,0.6606598640713746,923239.3059821175,0.11743957971156324,0.11743957971156324,0.27414416500711086,923239.3059821175
0.2672663803538314,0.43629346545707115,0.6761797127255366,906591.3910343306,0.10096404868802467,0.4135137229988685,0.28487874877121955,906591.3910343306
0.12960868816000015,0.23464307955009475,0.6514950194143915,990967.0873214379,0.014920269143679627,0.07371165709937355,0.2678689283432175,990967.0873214379
0.10425811132692431,0.4491685377925552,0.5727066508350376,1037200.131415484,0.012176297064959046,0.4639704455039662,0.21596741435959274,1037200.131415484
0.26573356342189114,0.2592174115900285,0.5805932883878991,1063317.0414533396,0.09954365018005734,0.09366723126350834,0.2209916330512849,1063317.0414533396
0.3138993019366555,0.06490997486521786,0.5476634065223209,1123176.9602931377,0.07609438600376234,0.003960170976968107,0.2002780652376955,1123176.9602931377
0.04551224311963836,0.18574406323380252,0.6445575684147674,958732.9797737937,0.0021713667537756917,0.042937058479639516,0.26315073728380645,958732.9797737937
0.27934463974663837,0.2073780532837972,0.5915941295505927,1084525.5142988227,0.11268628823592812,0.05521919633447221,0.2280650744598512,1084525.5142988227
0.08861128109926522,0.3199073479633244,0.6037924173288896,1020500.1752472158,0.008635836049864683,0.15987650368346618,0.2359961453148011,1020500.1752472158
0.2425182560312399,0.11454145244095701,0.6328781978557725,975229.3813499388,0.07974435771730158,0.011802674616092017,0.2552704577197763,975229.3813499388
0.38106294211078384,0.0014595604854791978,0.56839632565236,1132566.8559383792,0.10722409001405481,2.1334318215323673e-06,0.21323820419433984,1132566.8559383792
0.10197191257741334,0.22687704773296583,0.6486643593712446,1033085.2252922347,0.009456344985639934,0.06807689588307045,0.2659404435507485,1033085.2252922347
0.26517053023576376,0.3870129933676248,0.6684130464161034,955376.6290291472,0.056201969416598524,0.11017464949043294,0.2794899367432451,955376.6290291472
0.24103242343977135,0.06646250711539596,0.5823576118631191,1030429.2035367042,0.0785809185826805,0.004146008104705606,0.22212097801295022,1030429.2035367042
0.03823685745887428,0.3249881019038171,0.6397089635201689,978704.5391282153,0.001520785524821487,0.08094821345203342,0.25986966477305734,978704.5391282153
0.01668422026151792,0.35134340747413884,0.608557583149273,998657.9444009709,0.00027381358307381024,0.20678453333876093,0.23911908416643834,998657.9444009709
0.5288636363053228,0.1939912425307199,0.644861950724113,1049662.8067967626,0.18877117492588275,0.04738654894234778,0.2633571679222138,1049662.8067967626
0.36290686931875304,0.40490689447605055,0.6199699866424847,1020728.5025094729,0.22693030150837307,0.11922739267927292,0.24665417117053076,1020728.5025094729
0.6942508232004165,0.2916050785368996,0.6262248251528976,973725.3686947091,0.2975460359781708,0.06669657111897732,0.2508169943628366,973725.3686947091
0.4636222557002788,0.1263725392450822,0.6190966019927502,995642.6783464294,0.15073986605918357,0.018376763269833382,0.24607475446816848,995642.6783464294
0.3063734039328216,0.0001847809016864475,0.6503464855158534,872102.2992086381,0.14265977718414619,3.413767392867712e-08,0.26708589625639473,872102.2992086381
0.08135584440048524,0.2752302050848545,0.6045578555682882,1040723.4123437515,0.0061294957918836485,0.060110707682358384,0.2364968582483854,1040723.4123437515
0.2733085027618101,0.22454950463310644,0.6155013491892736,1000536.5632267516,0.05935585677094433,0.06644689479981439,0.24369441272837172,1000536.5632267516
0.3610303572025525,0.47389078852442185,0.6534790156449471,1033910.4516214957,0.09751449503299806,0.5951914086460663,0.26922332839703345,1033910.4516214957
0.2713952057630053,0.26716607535495485,0.5792513014314141,1060295.4643197758,0.10486408754016474,0.10087064927817604,0.22013393786326516,1060295.4643197758
0.48378784421686166,0.23204393175282453,0.634663913683791,963743.6076678257,0.6722892726362849,0.07179173639830562,0.2564701623806799,963743.6076678257
0.14833257722564303,0.1662180904421735,0.6400981780604414,986025.6850273444,0.026033625673507615,0.033472243816822886,0.26013254479445147,986025.6850273444
0.11602555157670702,0.146650590243796,0.61542471784754,1060785.3307602769,0.01209515480361513,0.025391209927049643,0.24364376102513532,1060785.3307602769
0.48472297671018794,0.41004638498233376,0.6087271038213358,1017292.2362364606,0.16270695349866895,0.12187649252161044,0.23923043657195397,1017292.2362364606
0.5694146765225981,0.0236382754840793,0.6134552200795408,992867.8784759579,0.21388193263217536,0.000545937557435494,0.24234317493681395,992867.8784759579
0.3069590908475,0.4605027757837051,0.6193871938316551,987973.7581567386,0.14337216870055594,0.14899866011319854,0.246267486977325,987973.7581567386
0.2333384309369348,0.19204723845187135,0.5926480479893034,935609.965223455,0.04454816019522434,0.03114358332033186,0.22874669102789186,935609.965223455
0.32805803638109376,0.34085192063037745,0.5862495524452369,1005280.6893867833,0.08231260492538492,0.18994132316801376,0.2246191175840208,1005280.6893867833
0.34373689448759875,0.1040210463092975,0.6205071883750837,994254.1543442053,0.08941775495653327,0.012117569169682147,0.247010785068843,994254.1543442053
0.4354706830722543,0.22568222666569873,0.6531655917127827,851682.2250810281,0.41056400240584323,0.06723682023658267,0.2690092160170622,851682.2250810281
0.12388454296945742,0.3416419481440871,0.6437583624629337,1012655.3819128599,0.017605981620547224,0.19116538746341816,0.26260897431536845,1012655.3819128599
0.48746644644561926,0.1885637428724242,0.6412531913789119,1034161.7098002661,0.708415202906298,0.04442705842824647,0.26091317204409614,1034161.7098002661
0.3688339726255143,0.5344746740469417,0.6358017987691051,958386.0141587685,0.23796482616544937,0.1921807803471603,0.2572356057109284,958386.0141587685
0.3674286684672248,0.2563039978283539,0.6052359276145677,1074412.6967140574,0.10057767301533575,0.05284540901814522,0.23694071853045556,1074412.6967140574
0.014490175315726274,0.018502927144018723,0.5924720902265389,1085693.3494054903,0.00020697676097244518,0.0003488433590765292,0.22863284336215656,1085693.3494054903
0.027263630472389083,0.1061277936559504,0.6238952403466004,1031055.3297496648,0.0007642888702365549,0.010206008113556873,0.24926385536988982,1031055.3297496648
0.009151953530263848,0.17463193332006877,0.5873809125873882,1048591.4416558472,8.453368829327907e-05,0.026107508027883194,0.2253470865021859,1048591.4416558472
0.06286975407011777,0.06372065552215861,0.6671593394113199,987995.7671666632,0.0042225330367201205,0.004341689829850186,0.2786232235636312,987995.7671666632
0.25843500573292094,0.4787196446497559,0.6871009715253319,956339.3762845349,0.05364447451974885,0.1592689661779818,0.292512832805658,956339.3762845349
0.2898837171975717,0.20489528686817476,0.7122613592299636,836470.2173550148,0.06599144246973457,0.03509853160848693,0.31034692479642406,836470.2173550148
0.15681718094229807,0.15681718094229807,0.6251161130416893,1020348.7663354784,0.029421899643389433,0.029421899643389433,0.25007741268899086,1020348.7663354784
0.12005543483481484,0.1263033185314104,0.6161386184300678,1054606.9769282516,0.016456733785703274,0.014208426678599716,0.24411577076755817,1054606.9769282516
0.2744097132657822,0.2392811939158872,0.6545171861680942,1001885.3265676145,0.10778104470800676,0.07722486860414024,0.2699329443899683,1001885.3265676145
0.2987972261247835,0.8447431472021374,0.5956856244124727,1031913.9622785404,0.13369668004211133,0.40955562781738797,0.23071507234990937,1031913.9622785404
0.1461564822592268,0.14105520161006377,0.6164649188335797,963692.9696815246,0.025204303942769096,0.023322281174059756,0.24433161263445363,963692.9696815246
0.22172919893346849,0.02144563207723573,0.6057634328886328,1031636.4406715423,0.0645072833145407,0.00047005091105293184,0.23728621258373814,1031636.4406715423
0.10057682863922784,0.1872856820039391,0.5777752997119862,1074097.023946171,0.0112822541120821,0.029729054590992884,0.21919190238168335,1074097.023946171
0.03931904808858827,0.1682097614651382,0.6768289805787959,886013.1202601173,0.0016099366949618476,0.03437149468628033,0.2853307549049133,886013.1202601173
0.6256023937031022,0.6256023937031022,0.5983593784333486,991857.0451529224,0.2504017032927503,0.2504017032927503,0.23245240117819596,991857.0451529224
0.23003160931623964,0.7649941892874769,0.6256605932721884,991842.9824965319,0.07032896787778463,0.3488009407932978,0.2504405247756509,991842.9824965319
0.24295502454311152,0.30132617278746654,0.6260624186272579,1026816.4966790029,0.04795184674868263,0.07073422243198037,0.2507086133665221,1026816.4966790029
0.06319032538680609,0.1821664375016247,0.5903499174121114,1084421.5479904925,0.004267216292212416,0.028239661962939776,0.22726127286006864,1084421.5479904925
0.05009126103954782,0.5125575803306616,0.6454162999287679,942060.0390022099,0.0023908049831437624,0.1789843409966169,0.26373326230183836,942060.0390022099
0.29170384892105156,0.29170384892105156,0.6676179084021198,977392.3070887402,0.12571306356445383,0.12571306356445383,0.2789401394822699,977392.3070887402
0.435109660129441,0.09566344218185438,0.6479527485835526,960086.9300589602,0.1351000758683329,0.00836844741287318,0.2654563574077164,960086.9300589602
0.10651173419370769,0.23870626262289907,0.6439518126730494,1018988.0154927376,0.012742576788605279,0.07678323523323287,0.2627400758194955,1018988.0154927376
0.3806075318824987,0.00979258455932219,0.6436201655860865,938490.1530652404,0.261472424834473,9.684542411535506e-05,0.26251533132694865,938490.1530652404
0.2862769221731145,0.393549900513904,0.6311626250553862,962124.378904768,0.11985882678617918,0.2900780081419281,0.2541196387133251,962124.378904768
0.13261668600861945,0.3104047520745017,0.621616105542485,1053377.9984346065,0.020396040294368437,0.14762158450093057,0.2477474682862555,1053377.9984346065
0.06316092620207321,0.06316092620207321,0.5408646170713397,1098952.6739854638,0.0037556203122981954,0.0037556203122981954,0.19608945472274655,1098952.6739854638
0.543775066608127,0.37306836794950254,0.6372707189815564,1062897.158268374,0.19787877943482168,0.10330739150387006,0.25822485115521426,1062897.158268374
0.17770424817246422,0.9245957448855857,0.6083802554169858,1053472.1986236314,0.026968249016319567,0.47328184064181644,0.23900262219764287,1053472.1986236314
0.027154659902049866,0.10002715140984628,0.6828159346710925,853265.3110864332,0.0007581053276605353,0.00911450189435221,0.2895097200495502,853265.3110864332
0.156027010502639,0.3069185259322252,0.6795734305948208,833133.09524477,0.029095800112105778,0.07309932288536469,0.2872439583037826,833133.09524477
0.18414235476811677,0.021539565261888147,0.6346218833657625,992170.4341665133,0.04210490994435558,0.0004542207336540677,0.25644190352742446,992170.4341665133
0.9168655320133766,0.5362320741912832,0.6102600887988765,1009690.0915251246,0.46699313895640243,0.19325304227550175,0.24023819255153747,1009690.0915251246
0.17546112406642692,0.445362283784084,0.6323410495637607,958884.7854926669,0.03777051627593703,0.4481387372413987,0.25490994886264046,958884.7854926669
0.10027313921825688,0.13405038481682283,0.6184852793159564,1016288.9966689299,0.011210201722314,0.015901160688074543,0.24566946470511583,1016288.9966689299
0.5929146668155433,0.0651992560698309,0.6416740921671207,931318.0719431293,0.22891923446940463,0.0045529760405105865,0.26119783444478467,931318.0719431293
1.1715300977667875,0.3409780258787277,0.6429530036261965,937852.5689098686,0.6862527379096026,0.1901362423684431,0.2620634139599493,937852.5689098686
0.34419469350417986,0.16778239782822413,0.6036797932304917,1184414.2421557896,0.195168741702964,0.02423202372035308,0.23592250217938396,1184414.2421557896
0.2187466715618558,0.21729042695733328,0.6289587916339131,988492.5032514227,0.06249778106749708,0.0615319879709575,0.2526438298351532,988492.5032514227
0.16725569884247193,0.1711253185128718,0.6588134333219603,980110.6802819122,0.03393890670041605,0.03571439051002941,0.2728760613109651,980110.6802819122
0.48556579468101646,0.0015022130134726434,0.5970376278795619,1074932.5022243173,0.16319171154268539,2.2532603302396887e-06,0.23159301563742202,1074932.5022243173
0.09428384128151798,0.7959823083815232,0.6396498695529176,991754.1669629272,0.009841556540401317,0.372048706828101,0.2598297597181709,991754.1669629272
0.17032967749733202,0.477863654715612,0.6540764512102087,965300.8526445896,0.024922448526518582,0.15878089633624023,0.2696316157282096,965300.8526445896
0.04301509852733519,0.322627241115906,0.628747256623766,955560.4042083287,0.0017747452880974165,0.07990500722314421,0.25250232474019263,955560.4042083287
0.11043573502590119,0.11668571756169448,0.6627799126497614,951967.0249343235,0.013763377977424496,0.012226293424279878,0.2756025631074622,951967.0249343235
0.35253689705441715,0.4164585146979104,0.6036366651901881,1110870.3731495624,0.20878403123599526,0.12521170614085417,0.2358943034769578,1110870.3731495624
0.24427224885279114,0.32662131035320735,0.5584604734436742,1110289.945253338,0.04842605983779562,0.08167296720183619,0.20699246193288265,1110289.945253338
0.14077596527543876,0.8610668601133211,0.5436595019730048,1029262.2663996053,0.02322174892537301,0.4223557154350213,0.1978076238362099,1029262.2663996053
0.3528249042731695,0.23343220122035593,0.6528257602002316,1049442.164258707,0.0936392354082142,0.07281289683963128,0.2687771269488915,1049442.164258707
0.1917210795588531,0.004375547611701174,0.5992180249302317,1091235.9393867822,0.04613389699670221,1.9062100614540125e-05,0.2330112574501324,1091235.9393867822
0.2574259014726625,0.2574259014726625,0.6364033061444963,935280.1004754044,0.09209658702053841,0.09209658702053841,0.25764053905919965,935280.1004754044
1.8637216895817939,0.3480105435403008,0.6179107577780668,1085965.2631907074,1.3789064393809265,0.20129325885583263,0.2452887766909437,1085965.2631907074
0.16219207533404087,0.16219207533404087,0.6734770546877579,954266.0523682947,0.02274634191703358,0.02274634191703358,0.2829997302272126,954266.0523682947
0.05766643825469772,0.022383090492995843,0.6387525270287491,1044871.7121700327,0.0031464486490177727,0.0005125406584384926,0.2592240505341362,1044871.7121700327
0.17357728076692602,0.06993626090921949,0.6251111642113781,1022352.336973388,0.025814809120300694,0.004576269006254717,0.2500741131355473,1022352.336973388
0.15585485071206073,1.6551932589441722,0.6063423391554902,1043531.1570692896,0.029025041209379647,1.1580924445412537,0.23766556690279977,1043531.1570692896
0.056961182420790325,0.0008973004206635904,0.6435729806210619,907641.057824957,0.003071953427659102,8.058713161351075e-07,0.2624833610553701,907641.057824957
0.2738145457902285,0.2904410804517907,0.6951006275438858,962712.5291691552,0.059554260245629896,0.06621943130855187,0.29814610998587904,962712.5291691552
0.04026743608545978,0.13681611557143497,0.6634769875706257,947331.8468973559,0.0016902423651161428,0.021823526125801077,0.2760826404951954,947331.8468973559
0.22544129961363465,0.18614877465412324,0.6503254112644331,995415.7086206982,0.0670682777370187,0.02939546060863857,0.2670715355947892,995415.7086206982
0.9991077185426593,0.01877926681670437,0.652620887984048,1015889.5355887255,0.5351442930945873,0.0003461896364371327,0.2686372406569232,1015889.5355887255
0.4921046930850255,0.4921046930850255,0.6194395237816243,1009129.0745755014,0.7644691954832519,0.7644691954832519,0.24630219971907127,1009129.0745755014
0.3745361893188644,0.04981250492160683,0.6663882248931248,914250.873207528,0.10402237635971609,0.0023648830652180436,0.2780905740954283,914250.873207528
